,LineNos,Lines,Speakers
444,2.1.165,"Give it a plum, a cherry, and a fig:",CONSTANCE
445,2.1.166,There's a good grandam.,CONSTANCE
446,2.1.167,"Good my mother, peace!",ARTHUR
447,2.1.168,I would that I were low laid in my grave:,ARTHUR
448,2.1.169,I am not worth this coil that's made for me.,ARTHUR
449,2.1.170,"His mother shames him so, poor boy, he weeps.",QUEEN ELINOR
450,2.1.171,"Now shame upon you, whether she does or no!",CONSTANCE
451,2.1.172,"His grandam's wrongs, and not his mother's shames,",CONSTANCE
452,2.1.173,"Draws those heaven-moving pearls from his poor eyes,",CONSTANCE
453,2.1.174,Which heaven shall take in nature of a fee;,CONSTANCE
454,2.1.175,"Ay, with these crystal beads heaven shall be bribed",CONSTANCE
455,2.1.176,To do him justice and revenge on you.,CONSTANCE
456,2.1.177,Thou monstrous slanderer of heaven and earth!,QUEEN ELINOR
457,2.1.178,Thou monstrous injurer of heaven and earth!,CONSTANCE
458,2.1.179,Call not me slanderer; thou and thine usurp,CONSTANCE
459,2.1.180,"The dominations, royalties and rights",CONSTANCE
460,2.1.181,"Of this oppressed boy: this is thy eld'st son's son,",CONSTANCE
461,2.1.182,Infortunate in nothing but in thee:,CONSTANCE
462,2.1.183,Thy sins are visited in this poor child;,CONSTANCE
463,2.1.184,"The canon of the law is laid on him,",CONSTANCE
464,2.1.185,Being but the second generation,CONSTANCE
465,2.1.186,Removed from thy sin-conceiving womb.,CONSTANCE
466,2.1.187,"Bedlam, have done.",KING JOHN
467,2.1.188,"                  I have but this to say,",CONSTANCE
468,2.1.189,"That he is not only plagued for her sin,",CONSTANCE
469,2.1.190,But God hath made her sin and her the plague,CONSTANCE
470,2.1.191,"On this removed issue, plague for her",CONSTANCE
471,2.1.192,"And with her plague; her sin his injury,",CONSTANCE
472,2.1.193,"Her injury the beadle to her sin,",CONSTANCE
473,2.1.194,"All punish'd in the person of this child,",CONSTANCE
474,2.1.195,And all for her; a plague upon her!,CONSTANCE
475,2.1.196,"Thou unadvised scold, I can produce",QUEEN ELINOR
476,2.1.197,A will that bars the title of thy son.,QUEEN ELINOR
477,2.1.198,"Ay, who doubts that? a will! a wicked will:",CONSTANCE
478,2.1.199,A woman's will; a canker'd grandam's will!,CONSTANCE
479,2.1.200,"Peace, lady! pause, or be more temperate:",KING PHILIP
480,2.1.201,It ill beseems this presence to cry aim,KING PHILIP
481,2.1.202,To these ill-tuned repetitions.,KING PHILIP
482,2.1.203,Some trumpet summon hither to the walls,KING PHILIP
483,2.1.204,These men of Angiers: let us hear them speak,KING PHILIP
484,2.1.205,"Whose title they admit, Arthur's or John's.",KING PHILIP
485,2.1.206,Who is it that hath warn'd us to the walls?,First Citizen
486,2.1.207,"'Tis France, for England.",KING PHILIP
487,2.1.208,"England, for itself.",KING JOHN
488,2.1.209,"You men of Angiers, and my loving subjects--",KING JOHN
489,2.1.210,"You loving men of Angiers, Arthur's subjects,",KING PHILIP
490,2.1.211,Our trumpet call'd you to this gentle parle--,KING PHILIP
491,2.1.212,For our advantage; therefore hear us first.,KING JOHN
492,2.1.213,"These flags of France, that are advanced here",KING JOHN
493,2.1.214,"Before the eye and prospect of your town,",KING JOHN
494,2.1.215,Have hither march'd to your endamagement:,KING JOHN
495,2.1.216,"The cannons have their bowels full of wrath,",KING JOHN
496,2.1.217,And ready mounted are they to spit forth,KING JOHN
497,2.1.218,Their iron indignation 'gainst your walls:,KING JOHN
498,2.1.219,All preparation for a bloody siege,KING JOHN
499,2.1.220,All merciless proceeding by these French,KING JOHN
500,2.1.221,"Confronts your city's eyes, your winking gates;",KING JOHN
501,2.1.222,"And but for our approach those sleeping stones,",KING JOHN
502,2.1.223,"That as a waist doth girdle you about,",KING JOHN
503,2.1.224,By the compulsion of their ordinance,KING JOHN
504,2.1.225,By this time from their fixed beds of lime,KING JOHN
505,2.1.226,"Had been dishabited, and wide havoc made",KING JOHN
506,2.1.227,For bloody power to rush upon your peace.,KING JOHN
507,2.1.228,"But on the sight of us your lawful king,",KING JOHN
508,2.1.229,Who painfully with much expedient march,KING JOHN
509,2.1.230,"Have brought a countercheque before your gates,",KING JOHN
510,2.1.231,"To save unscratch'd your city's threatened cheeks,",KING JOHN
511,2.1.232,"Behold, the French amazed vouchsafe a parle;",KING JOHN
512,2.1.233,"And now, instead of bullets wrapp'd in fire,",KING JOHN
513,2.1.234,"To make a shaking fever in your walls,",KING JOHN
514,2.1.235,"They shoot but calm words folded up in smoke,",KING JOHN
515,2.1.236,To make a faithless error in your ears:,KING JOHN
516,2.1.237,"Which trust accordingly, kind citizens,",KING JOHN
517,2.1.238,"And let us in, your king, whose labour'd spirits,",KING JOHN
518,2.1.239,"Forwearied in this action of swift speed,",KING JOHN
519,2.1.240,Crave harbourage within your city walls.,KING JOHN
520,2.1.241,"When I have said, make answer to us both.",KING PHILIP
521,2.1.242,"Lo, in this right hand, whose protection",KING PHILIP
522,2.1.243,Is most divinely vow'd upon the right,KING PHILIP
523,2.1.244,"Of him it holds, stands young Plantagenet,",KING PHILIP
524,2.1.245,"Son to the elder brother of this man,",KING PHILIP
525,2.1.246,And king o'er him and all that he enjoys:,KING PHILIP
526,2.1.247,"For this down-trodden equity, we tread",KING PHILIP
527,2.1.248,"In warlike march these greens before your town,",KING PHILIP
528,2.1.249,Being no further enemy to you,KING PHILIP
529,2.1.250,Than the constraint of hospitable zeal,KING PHILIP
530,2.1.251,In the relief of this oppressed child,KING PHILIP
531,2.1.252,Religiously provokes. Be pleased then,KING PHILIP
532,2.1.253,To pay that duty which you truly owe,KING PHILIP
533,2.1.254,"To that owes it, namely this young prince:",KING PHILIP
534,2.1.255,"And then our arms, like to a muzzled bear,",KING PHILIP
535,2.1.256,"Save in aspect, hath all offence seal'd up;",KING PHILIP
536,2.1.257,Our cannons' malice vainly shall be spent,KING PHILIP
537,2.1.258,Against the invulnerable clouds of heaven;,KING PHILIP
538,2.1.259,"And with a blessed and unvex'd retire,",KING PHILIP
539,2.1.260,"With unhack'd swords and helmets all unbruised,",KING PHILIP
540,2.1.261,We will bear home that lusty blood again,KING PHILIP
541,2.1.262,"Which here we came to spout against your town,",KING PHILIP
542,2.1.263,"And leave your children, wives and you in peace.",KING PHILIP
543,2.1.264,"But if you fondly pass our proffer'd offer,",KING PHILIP
544,2.1.265,'Tis not the roundure of your old-faced walls,KING PHILIP
545,2.1.266,"Can hide you from our messengers of war,",KING PHILIP
546,2.1.267,Though all these English and their discipline,KING PHILIP
547,2.1.268,Were harbour'd in their rude circumference.,KING PHILIP
548,2.1.269,"Then tell us, shall your city call us lord,",KING PHILIP
549,2.1.270,In that behalf which we have challenged it?,KING PHILIP
550,2.1.271,Or shall we give the signal to our rage,KING PHILIP
551,2.1.272,And stalk in blood to our possession?,KING PHILIP
552,2.1.273,"In brief, we are the king of England's subjects:",First Citizen
553,2.1.274,"For him, and in his right, we hold this town.",First Citizen
554,2.1.275,"Acknowledge then the king, and let me in.",KING JOHN
555,2.1.276,"That can we not; but he that proves the king,",First Citizen
556,2.1.277,To him will we prove loyal: till that time,First Citizen
557,2.1.278,Have we ramm'd up our gates against the world.,First Citizen
558,2.1.279,Doth not the crown of England prove the king?,KING JOHN
559,2.1.280,"And if not that, I bring you witnesses,",KING JOHN
560,2.1.281,"Twice fifteen thousand hearts of England's breed,--",KING JOHN
561,2.1.282,"Bastards, and else.",BASTARD
562,2.1.283,To verify our title with their lives.,KING JOHN
563,2.1.284,"As many and as well-born bloods as those,--",KING PHILIP
564,2.1.285,Some bastards too.,BASTARD
565,2.1.286,Stand in his face to contradict his claim.,KING PHILIP
566,2.1.287,"Till you compound whose right is worthiest,",First Citizen
567,2.1.288,We for the worthiest hold the right from both.,First Citizen
568,2.1.289,Then God forgive the sin of all those souls,KING JOHN
569,2.1.290,"That to their everlasting residence,",KING JOHN
570,2.1.291,"Before the dew of evening fall, shall fleet,",KING JOHN
571,2.1.292,In dreadful trial of our kingdom's king!,KING JOHN
572,2.1.293,"Amen, amen! Mount, chevaliers! to arms!",KING PHILIP
573,2.1.294,"Saint George, that swinged the dragon, and e'er since",BASTARD
574,2.1.295,"Sits on his horseback at mine hostess' door,",BASTARD
575,2.1.296,Teach us some fence!,BASTARD
576,2.1.297,"Sirrah, were I at home,",BASTARD
577,2.1.298,"At your den, sirrah, with your lioness",BASTARD
578,2.1.299,"I would set an ox-head to your lion's hide,",BASTARD
579,2.1.300,And make a monster of you.,BASTARD
580,2.1.301,Peace! no more.,AUSTRIA
581,2.1.302,"O tremble, for you hear the lion roar.",BASTARD
582,2.1.303,Up higher to the plain; where we'll set forth,KING JOHN
583,2.1.304,In best appointment all our regiments.,KING JOHN
584,2.1.305,"Speed then, to take advantage of the field.",BASTARD
585,2.1.306,It shall be so; and at the other hill,KING PHILIP
586,2.1.307,Command the rest to stand. God and our right!,KING PHILIP
587,2.1.308,"You men of Angiers, open wide your gates,",French Herald
588,2.1.309,"And let young Arthur, Duke of Bretagne, in,",French Herald
589,2.1.310,Who by the hand of France this day hath made,French Herald
590,2.1.311,"Much work for tears in many an English mother,",French Herald
591,2.1.312,Whose sons lie scattered on the bleeding ground;,French Herald
592,2.1.313,"Many a widow's husband grovelling lies,",French Herald
593,2.1.314,Coldly embracing the discolour'd earth;,French Herald
594,2.1.315,"And victory, with little loss, doth play",French Herald
595,2.1.316,"Upon the dancing banners of the French,",French Herald
596,2.1.317,"Who are at hand, triumphantly display'd,",French Herald
597,2.1.318,To enter conquerors and to proclaim,French Herald
598,2.1.319,Arthur of Bretagne England's king and yours.,French Herald
599,2.1.320,"Rejoice, you men of Angiers, ring your bells:",English Herald
600,2.1.321,"King John, your king and England's doth approach,",English Herald
601,2.1.322,Commander of this hot malicious day:,English Herald
602,2.1.323,"Their armours, that march'd hence so silver-bright,",English Herald
603,2.1.324,Hither return all gilt with Frenchmen's blood;,English Herald
604,2.1.325,There stuck no plume in any English crest,English Herald
605,2.1.326,That is removed by a staff of France;,English Herald
606,2.1.327,Our colours do return in those same hands,English Herald
607,2.1.328,That did display them when we first march'd forth;,English Herald
608,2.1.329,"And, like a troop of jolly huntsmen, come",English Herald
609,2.1.330,"Our lusty English, all with purpled hands,",English Herald
610,2.1.331,Dyed in the dying slaughter of their foes:,English Herald
611,2.1.332,Open your gates and gives the victors way.,English Herald
612,2.1.333,"Heralds, from off our towers we might behold,",First Citizen
613,2.1.334,"From first to last, the onset and retire",First Citizen
614,2.1.335,Of both your armies; whose equality,First Citizen
615,2.1.336,By our best eyes cannot be censured:,First Citizen
616,2.1.337,Blood hath bought blood and blows have answered blows;,First Citizen
617,2.1.338,"Strength match'd with strength, and power confronted power:",First Citizen
618,2.1.339,Both are alike; and both alike we like.,First Citizen
619,2.1.340,"One must prove greatest: while they weigh so even,",First Citizen
620,2.1.341,"We hold our town for neither, yet for both.",First Citizen
621,2.1.342,"France, hast thou yet more blood to cast away?",KING JOHN
622,2.1.343,"Say, shall the current of our right run on?",KING JOHN
623,2.1.344,"Whose passage, vex'd with thy impediment,",KING JOHN
624,2.1.345,Shall leave his native channel and o'erswell,KING JOHN
625,2.1.346,"With course disturb'd even thy confining shores,",KING JOHN
626,2.1.347,Unless thou let his silver water keep,KING JOHN
627,2.1.348,A peaceful progress to the ocean.,KING JOHN
628,2.1.349,"England, thou hast not saved one drop of blood,",KING PHILIP
629,2.1.350,"In this hot trial, more than we of France;",KING PHILIP
630,2.1.351,"Rather, lost more. And by this hand I swear,",KING PHILIP
631,2.1.352,"That sways the earth this climate overlooks,",KING PHILIP
632,2.1.353,"Before we will lay down our just-borne arms,",KING PHILIP
633,2.1.354,"We'll put thee down, 'gainst whom these arms we bear,",KING PHILIP
634,2.1.355,"Or add a royal number to the dead,",KING PHILIP
635,2.1.356,Gracing the scroll that tells of this war's loss,KING PHILIP
636,2.1.357,With slaughter coupled to the name of kings.,KING PHILIP
637,2.1.358,"Ha, majesty! how high thy glory towers,",BASTARD
638,2.1.359,When the rich blood of kings is set on fire!,BASTARD
639,2.1.360,"O, now doth Death line his dead chaps with steel;",BASTARD
640,2.1.361,"The swords of soldiers are his teeth, his fangs;",BASTARD
641,2.1.362,"And now he feasts, mousing the flesh of men,",BASTARD
642,2.1.363,In undetermined differences of kings.,BASTARD
643,2.1.364,Why stand these royal fronts amazed thus?,BASTARD
644,2.1.365,"Cry, 'havoc!' kings; back to the stained field,",BASTARD
645,2.1.366,"You equal potents, fiery kindled spirits!",BASTARD
646,2.1.367,Then let confusion of one part confirm,BASTARD
647,2.1.368,"The other's peace: till then, blows, blood and death!",BASTARD
648,2.1.369,Whose party do the townsmen yet admit?,KING JOHN
649,2.1.370,"Speak, citizens, for England; who's your king?",KING PHILIP
650,2.1.371,The king of England; when we know the king.,First Citizen
651,2.1.372,"Know him in us, that here hold up his right.",KING PHILIP
652,2.1.373,"In us, that are our own great deputy",KING JOHN
653,2.1.374,"And bear possession of our person here,",KING JOHN
654,2.1.375,"Lord of our presence, Angiers, and of you.",KING JOHN
655,2.1.376,A greater power then we denies all this;,First Citizen
656,2.1.377,"And till it be undoubted, we do lock",First Citizen
657,2.1.378,Our former scruple in our strong-barr'd gates;,First Citizen
658,2.1.379,"King'd of our fears, until our fears, resolved,",First Citizen
659,2.1.380,Be by some certain king purged and deposed.,First Citizen
660,2.1.381,"By heaven, these scroyles of Angiers flout you, kings,",BASTARD
661,2.1.382,"And stand securely on their battlements,",BASTARD
662,2.1.383,"As in a theatre, whence they gape and point",BASTARD
663,2.1.384,At your industrious scenes and acts of death.,BASTARD
664,2.1.385,Your royal presences be ruled by me:,BASTARD
665,2.1.386,"Do like the mutines of Jerusalem,",BASTARD
666,2.1.387,Be friends awhile and both conjointly bend,BASTARD
667,2.1.388,Your sharpest deeds of malice on this town:,BASTARD
668,2.1.389,By east and west let France and England mount,BASTARD
669,2.1.390,"Their battering cannon charged to the mouths,",BASTARD
670,2.1.391,Till their soul-fearing clamours have brawl'd down,BASTARD
671,2.1.392,The flinty ribs of this contemptuous city:,BASTARD
672,2.1.393,"I'ld play incessantly upon these jades,",BASTARD
673,2.1.394,Even till unfenced desolation,BASTARD
674,2.1.395,Leave them as naked as the vulgar air.,BASTARD
675,2.1.396,"That done, dissever your united strengths,",BASTARD
676,2.1.397,And part your mingled colours once again;,BASTARD
677,2.1.398,Turn face to face and bloody point to point;,BASTARD
678,2.1.399,"Then, in a moment, Fortune shall cull forth",BASTARD
679,2.1.400,"Out of one side her happy minion,",BASTARD
680,2.1.401,"To whom in favour she shall give the day,",BASTARD
681,2.1.402,And kiss him with a glorious victory.,BASTARD
682,2.1.403,"How like you this wild counsel, mighty states?",BASTARD
683,2.1.404,Smacks it not something of the policy?,BASTARD
684,2.1.405,"Now, by the sky that hangs above our heads,",KING JOHN
685,2.1.406,"I like it well. France, shall we knit our powers",KING JOHN
686,2.1.407,And lay this Angiers even to the ground;,KING JOHN
687,2.1.408,Then after fight who shall be king of it?,KING JOHN
688,2.1.409,"An if thou hast the mettle of a king,",BASTARD
689,2.1.410,"Being wronged as we are by this peevish town,",BASTARD
690,2.1.411,"Turn thou the mouth of thy artillery,",BASTARD
691,2.1.412,"As we will ours, against these saucy walls;",BASTARD
692,2.1.413,"And when that we have dash'd them to the ground,",BASTARD
693,2.1.414,Why then defy each other and pell-mell,BASTARD
694,2.1.415,"Make work upon ourselves, for heaven or hell.",BASTARD
695,2.1.416,"Let it be so. Say, where will you assault?",KING PHILIP
696,2.1.417,We from the west will send destruction,KING JOHN
697,2.1.418,Into this city's bosom.,KING JOHN
698,2.1.419,I from the north.,AUSTRIA
699,2.1.420,                  Our thunder from the south,KING PHILIP
700,2.1.421,Shall rain their drift of bullets on this town.,KING PHILIP
701,2.1.422,O prudent discipline! From north to south:,BASTARD
702,2.1.423,Austria and France shoot in each other's mouth:,BASTARD
703,2.1.424,"I'll stir them to it. Come, away, away!",BASTARD
704,2.1.425,"Hear us, great kings: vouchsafe awhile to stay,",First Citizen
705,2.1.426,And I shall show you peace and fair-faced league;,First Citizen
706,2.1.427,Win you this city without stroke or wound;,First Citizen
707,2.1.428,"Rescue those breathing lives to die in beds,",First Citizen
708,2.1.429,That here come sacrifices for the field:,First Citizen
709,2.1.430,"Persever not, but hear me, mighty kings.",First Citizen
710,2.1.431,Speak on with favour; we are bent to hear.,KING JOHN
711,2.1.432,"That daughter there of Spain, the Lady Blanch,",First Citizen
712,2.1.433,Is niece to England: look upon the years,First Citizen
713,2.1.434,Of Lewis the Dauphin and that lovely maid:,First Citizen
714,2.1.435,"If lusty love should go in quest of beauty,",First Citizen
715,2.1.436,Where should he find it fairer than in Blanch?,First Citizen
716,2.1.437,"If zealous love should go in search of virtue,",First Citizen
717,2.1.438,Where should he find it purer than in Blanch?,First Citizen
718,2.1.439,"If love ambitious sought a match of birth,",First Citizen
719,2.1.440,Whose veins bound richer blood than Lady Blanch?,First Citizen
720,2.1.441,"Such as she is, in beauty, virtue, birth,",First Citizen
721,2.1.442,Is the young Dauphin every way complete:,First Citizen
722,2.1.443,"If not complete of, say he is not she;",First Citizen
723,2.1.444,"And she again wants nothing, to name want,",First Citizen
724,2.1.445,If want it be not that she is not he:,First Citizen
725,2.1.446,"He is the half part of a blessed man,",First Citizen
726,2.1.447,Left to be finished by such as she;,First Citizen
727,2.1.448,"And she a fair divided excellence,",First Citizen
728,2.1.449,Whose fulness of perfection lies in him.,First Citizen
729,2.1.450,"O, two such silver currents, when they join,",First Citizen
730,2.1.451,Do glorify the banks that bound them in;,First Citizen
731,2.1.452,"And two such shores to two such streams made one,",First Citizen
732,2.1.453,"Two such controlling bounds shall you be, kings,",First Citizen
733,2.1.454,"To these two princes, if you marry them.",First Citizen
734,2.1.455,This union shall do more than battery can,First Citizen
735,2.1.456,"To our fast-closed gates; for at this match,",First Citizen
736,2.1.457,"With swifter spleen than powder can enforce,",First Citizen
737,2.1.458,"The mouth of passage shall we fling wide ope,",First Citizen
738,2.1.459,"And give you entrance: but without this match,",First Citizen
739,2.1.460,"The sea enraged is not half so deaf,",First Citizen
740,2.1.461,"Lions more confident, mountains and rocks",First Citizen
741,2.1.462,"More free from motion, no, not Death himself",First Citizen
742,2.1.463,"In moral fury half so peremptory,",First Citizen
743,2.1.464,As we to keep this city.,First Citizen
744,2.1.465,Here's a stay,BASTARD
745,2.1.466,That shakes the rotten carcass of old Death,BASTARD
746,2.1.467,"Out of his rags! Here's a large mouth, indeed,",BASTARD
747,2.1.468,"That spits forth death and mountains, rocks and seas,",BASTARD
748,2.1.469,Talks as familiarly of roaring lions,BASTARD
749,2.1.470,As maids of thirteen do of puppy-dogs!,BASTARD
750,2.1.471,What cannoneer begot this lusty blood?,BASTARD
751,2.1.472,"He speaks plain cannon fire, and smoke and bounce;",BASTARD
752,2.1.473,He gives the bastinado with his tongue:,BASTARD
753,2.1.474,Our ears are cudgell'd; not a word of his,BASTARD
754,2.1.475,But buffets better than a fist of France:,BASTARD
755,2.1.476,Zounds! I was never so bethump'd with words,BASTARD
756,2.1.477,Since I first call'd my brother's father dad.,BASTARD
757,2.1.478,"Son, list to this conjunction, make this match;",QUEEN ELINOR
758,2.1.479,Give with our niece a dowry large enough:,QUEEN ELINOR
759,2.1.480,For by this knot thou shalt so surely tie,QUEEN ELINOR
760,2.1.481,"Thy now unsured assurance to the crown,",QUEEN ELINOR
761,2.1.482,That yon green boy shall have no sun to ripe,QUEEN ELINOR
762,2.1.483,The bloom that promiseth a mighty fruit.,QUEEN ELINOR
763,2.1.484,I see a yielding in the looks of France;,QUEEN ELINOR
764,2.1.485,"Mark, how they whisper: urge them while their souls",QUEEN ELINOR
765,2.1.486,"Are capable of this ambition,",QUEEN ELINOR
766,2.1.487,"Lest zeal, now melted by the windy breath",QUEEN ELINOR
767,2.1.488,"Of soft petitions, pity and remorse,",QUEEN ELINOR
768,2.1.489,Cool and congeal again to what it was.,QUEEN ELINOR
769,2.1.490,Why answer not the double majesties,First Citizen
770,2.1.491,This friendly treaty of our threaten'd town?,First Citizen
771,2.1.492,"Speak England first, that hath been forward first",KING PHILIP
772,2.1.493,To speak unto this city: what say you?,KING PHILIP
773,2.1.494,"If that the Dauphin there, thy princely son,",KING JOHN
774,2.1.495,"Can in this book of beauty read 'I love,'",KING JOHN
775,2.1.496,Her dowry shall weigh equal with a queen:,KING JOHN
776,2.1.497,"For Anjou and fair Touraine, Maine, Poictiers,",KING JOHN
777,2.1.498,"And all that we upon this side the sea,",KING JOHN
778,2.1.499,"Except this city now by us besieged,",KING JOHN
779,2.1.500,"Find liable to our crown and dignity,",KING JOHN
780,2.1.501,Shall gild her bridal bed and make her rich,KING JOHN
781,2.1.502,"In titles, honours and promotions,",KING JOHN
782,2.1.503,"As she in beauty, education, blood,",KING JOHN
783,2.1.504,Holds hand with any princess of the world.,KING JOHN
784,2.1.505,"What say'st thou, boy? look in the lady's face.",KING PHILIP
785,2.1.506,"I do, my lord; and in her eye I find",LEWIS
786,2.1.507,"A wonder, or a wondrous miracle,",LEWIS
787,2.1.508,The shadow of myself form'd in her eye:,LEWIS
788,2.1.509,"Which being but the shadow of your son,",LEWIS
789,2.1.510,Becomes a sun and makes your son a shadow:,LEWIS
790,2.1.511,I do protest I never loved myself,LEWIS
791,2.1.512,Till now infixed I beheld myself,LEWIS
792,2.1.513,Drawn in the flattering table of her eye.,LEWIS
793,2.1.514,Drawn in the flattering table of her eye!,BASTARD
794,2.1.515,Hang'd in the frowning wrinkle of her brow!,BASTARD
795,2.1.516,And quarter'd in her heart! he doth espy,BASTARD
796,2.1.517,"Himself love's traitor: this is pity now,",BASTARD
797,2.1.518,"That hang'd and drawn and quartered, there should be",BASTARD
798,2.1.519,In such a love so vile a lout as he.,BASTARD
799,2.1.520,My uncle's will in this respect is mine:,BLANCH
800,2.1.521,"If he see aught in you that makes him like,",BLANCH
801,2.1.522,"That any thing he sees, which moves his liking,",BLANCH
802,2.1.523,I can with ease translate it to my will;,BLANCH
803,2.1.524,"Or if you will, to speak more properly,",BLANCH
804,2.1.525,I will enforce it easily to my love.,BLANCH
805,2.1.526,"Further I will not flatter you, my lord,",BLANCH
806,2.1.527,"That all I see in you is worthy love,",BLANCH
807,2.1.528,"Than this; that nothing do I see in you,",BLANCH
808,2.1.529,"Though churlish thoughts themselves should be your judge,",BLANCH
809,2.1.530,That I can find should merit any hate.,BLANCH
810,2.1.531,What say these young ones? What say you my niece?,KING JOHN
811,2.1.532,That she is bound in honour still to do,BLANCH
812,2.1.533,What you in wisdom still vouchsafe to say.,BLANCH
813,2.1.534,"Speak then, prince Dauphin; can you love this lady?",KING JOHN
814,2.1.535,"Nay, ask me if I can refrain from love;",LEWIS
815,2.1.536,For I do love her most unfeignedly.,LEWIS
816,2.1.537,"Then do I give Volquessen, Touraine, Maine,",KING JOHN
817,2.1.538,"Poictiers and Anjou, these five provinces,",KING JOHN
818,2.1.539,"With her to thee; and this addition more,",KING JOHN
819,2.1.540,Full thirty thousand marks of English coin.,KING JOHN
820,2.1.541,"Philip of France, if thou be pleased withal,",KING JOHN
821,2.1.542,Command thy son and daughter to join hands.,KING JOHN
822,2.1.543,"It likes us well; young princes, close your hands.",KING PHILIP
823,2.1.544,And your lips too; for I am well assured,AUSTRIA
824,2.1.545,That I did so when I was first assured.,AUSTRIA
825,2.1.546,"Now, citizens of Angiers, ope your gates,",KING PHILIP
826,2.1.547,Let in that amity which you have made;,KING PHILIP
827,2.1.548,For at Saint Mary's chapel presently,KING PHILIP
828,2.1.549,The rites of marriage shall be solemnized.,KING PHILIP
829,2.1.550,Is not the Lady Constance in this troop?,KING PHILIP
830,2.1.551,"I know she is not, for this match made up",KING PHILIP
831,2.1.552,Her presence would have interrupted much:,KING PHILIP
832,2.1.553,"Where is she and her son? tell me, who knows.",KING PHILIP
833,2.1.554,She is sad and passionate at your highness' tent.,LEWIS
834,2.1.555,"And, by my faith, this league that we have made",KING PHILIP
835,2.1.556,Will give her sadness very little cure.,KING PHILIP
836,2.1.557,"Brother of England, how may we content",KING PHILIP
837,2.1.558,This widow lady? In her right we came;,KING PHILIP
838,2.1.559,"Which we, God knows, have turn'd another way,",KING PHILIP
839,2.1.560,To our own vantage.,KING PHILIP
840,2.1.561,We will heal up all;,KING JOHN
841,2.1.562,For we'll create young Arthur Duke of Bretagne,KING JOHN
842,2.1.563,And Earl of Richmond; and this rich fair town,KING JOHN
843,2.1.564,We make him lord of. Call the Lady Constance;,KING JOHN
844,2.1.565,Some speedy messenger bid her repair,KING JOHN
845,2.1.566,"To our solemnity: I trust we shall,",KING JOHN
846,2.1.567,"If not fill up the measure of her will,",KING JOHN
847,2.1.568,Yet in some measure satisfy her so,KING JOHN
848,2.1.569,That we shall stop her exclamation.,KING JOHN
849,2.1.570,"Go we, as well as haste will suffer us,",KING JOHN
850,2.1.571,"To this unlook'd for, unprepared pomp.",KING JOHN
851,2.1.572,Mad world! mad kings! mad composition!,BASTARD
852,2.1.573,"John, to stop Arthur's title in the whole,",BASTARD
853,2.1.574,"Hath willingly departed with a part,",BASTARD
854,2.1.575,"And France, whose armour conscience buckled on,",BASTARD
855,2.1.576,Whom zeal and charity brought to the field,BASTARD
856,2.1.577,"As God's own soldier, rounded in the ear",BASTARD
857,2.1.578,"With that same purpose-changer, that sly devil,",BASTARD
858,2.1.579,"That broker, that still breaks the pate of faith,",BASTARD
859,2.1.580,"That daily break-vow, he that wins of all,",BASTARD
860,2.1.581,"Of kings, of beggars, old men, young men, maids,",BASTARD
861,2.1.582,"Who, having no external thing to lose",BASTARD
862,2.1.583,"But the word 'maid,' cheats the poor maid of that,",BASTARD
863,2.1.584,"That smooth-faced gentleman, tickling Commodity,",BASTARD
864,2.1.585,"Commodity, the bias of the world,",BASTARD
865,2.1.586,"The world, who of itself is peised well,",BASTARD
866,2.1.587,"Made to run even upon even ground,",BASTARD
867,2.1.588,"Till this advantage, this vile-drawing bias,",BASTARD
868,2.1.589,"This sway of motion, this Commodity,",BASTARD
869,2.1.590,"Makes it take head from all indifferency,",BASTARD
870,2.1.591,"From all direction, purpose, course, intent:",BASTARD
871,2.1.592,"And this same bias, this Commodity,",BASTARD
872,2.1.593,"This bawd, this broker, this all-changing word,",BASTARD
873,2.1.594,"Clapp'd on the outward eye of fickle France,",BASTARD
874,2.1.595,"Hath drawn him from his own determined aid,",BASTARD
875,2.1.596,"From a resolved and honourable war,",BASTARD
876,2.1.597,To a most base and vile-concluded peace.,BASTARD
877,2.1.598,And why rail I on this Commodity?,BASTARD
878,2.1.599,But for because he hath not woo'd me yet:,BASTARD
879,2.1.600,"Not that I have the power to clutch my hand,",BASTARD
880,2.1.601,When his fair angels would salute my palm;,BASTARD
881,2.1.602,"But for my hand, as unattempted yet,",BASTARD
882,2.1.603,"Like a poor beggar, raileth on the rich.",BASTARD
883,2.1.604,"Well, whiles I am a beggar, I will rail",BASTARD
884,2.1.605,And say there is no sin but to be rich;,BASTARD
885,2.1.606,"And being rich, my virtue then shall be",BASTARD
886,2.1.607,To say there is no vice but beggary.,BASTARD
887,2.1.608,"Since kings break faith upon commodity,",BASTARD
888,2.1.609,"Gain, be my lord, for I will worship thee.",BASTARD
889,3.1.1,Gone to be married! gone to swear a peace!,CONSTANCE
890,3.1.2,False blood to false blood join'd! gone to be friends!,CONSTANCE
891,3.1.3,"Shall Lewis have Blanch, and Blanch those provinces?",CONSTANCE
892,3.1.4,"It is not so; thou hast misspoke, misheard:",CONSTANCE
893,3.1.5,"Be well advised, tell o'er thy tale again:",CONSTANCE
894,3.1.6,It cannot be; thou dost but say 'tis so:,CONSTANCE
895,3.1.7,I trust I may not trust thee; for thy word,CONSTANCE
896,3.1.8,Is but the vain breath of a common man:,CONSTANCE
897,3.1.9,"Believe me, I do not believe thee, man;",CONSTANCE
